Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County,
"FAMILY EXPRESS  16",-86.913216,41.540867,"11011 W US Highway 6","","Westville","IN","46391","9478","LA PORTE" 
"Kroger 710",-85.901527,39.229282,"3060 N National Rd","","Columbus","IN","47201","3236","BARTHOLOMEW" 
"KROGER   J-874",-85.483376,41.171124,"621 Country Side Dr","","Columbia City","IN","46725","1101","WHITLEY" 
"MARSH SUPERMARKET 45",-85.886948,39.223152,"3075 25th St","","Columbus","IN","47203","2434","BARTHOLOMEW" 
"VILLAGE PANTRY 5381",-85.839378,40.276955,"1613 Main St","","Elwood","IN","46036","2025","MADISON" 
"SAFEWAY #1368",-86.159546,39.85445,"5602 N Illinois St","","Indianapolis","IN","46208","1519","MARION" 
"FAMILY EXPRESS 17",-86.719849,41.6078,"1038 Indiana Ave","","La Porte","IN","46350","4961","LA PORTE" 
"PAPA MURPHY'S TAKE N BAKE PIZZA Suite I",-86.264191,39.798023,"5945 Crawfordsville Rd","","Speedway","IN","46224","3728","MARION" 
"KROGER   J-071",-86.129936,40.454769,"2821 S Washington St","","Kokomo","IN","46902","3513","HOWARD" 
"Marsh Hometown Market 343",-86.133804,40.499409,"1401 N Washington St","","Kokomo","IN","46901","2212","HOWARD" 
"VILLAGE PANTRY 5504",-86.107658,40.455254,"1801 E Lincoln Rd","","Kokomo","IN","46902","4017","HOWARD" 
"Marsh Hometown Market 311",-85.718575,40.10162,"2810 Nichol Ave","","Anderson","IN","46011","3142","MADISON" 
"Circle K 751",-87.520233,37.94442,"2400 E Riverside Dr","","Evansville","IN","47714","4414","VANDERBURGH" 
"VILLAGE PANTRY 5459",-85.678009,40.1022,"112 E 14th St","","Anderson","IN","46016","1802","MADISON" 
"MARTIN'S SUPERMARKET 8",-86.32209,41.663887,"525 S Mayflower Rd","","SOUTH BEND","IN","46619","","ST JOSEPH" 
"HARVEST SUPERMARKET #1",-85.841713,40.286488,"929 N Anderson St","","Elwood","IN","46036","1161","MADISON" 
"MARSH SUPERMARKET  14",-86.11837,39.956749,"2140 E 116th St","","Carmel","IN","46032","3213","HAMILTON" 
"Marsh Hometown Market 91",-85.674629,40.148697,"2940 Broadway St","","Anderson","IN","46012","1341","MADISON" 
"Broadway Food Shop",-87.45182,41.646233,"1605 Broadway St","","East Chicago","IN","46312","2244","LAKE" 
"Marsh Supermarket 13",-86.352493,40.757351,"315 14th St","","Logansport","IN","46947","3212","CASS" 
"KROGER CO  J-001",-86.149025,39.788483,"524 E 16th St","","Indianapolis","IN","46202","2604","MARION" 
"KROGER   J-110",-86.235435,39.715565,"3361 Kentucky Ave","","Indianapolis","IN","46221","2305","MARION" 
"KROGER   J-116",-86.121094,39.756691,"680 Twin Aire Dr","","Indianapolis","IN","46203","1450","MARION" 
"KROGER J-106",-86.064575,39.840439,"6000 E 46TH ST","","INDIANAPOLIS","IN","46226","","MARION" 
"KROGER   J-016",-86.204224,39.774662,"2630 W Michigan St","","Indianapolis","IN","46222","3727","MARION" 
"KROGER   J-158",-86.143188,39.868855,"6220 Guilford Ave","","Indianapolis","IN","46220","1929","MARION" 
"KROGER   J-066",-86.247345,39.753658,"5173 W Washington St","","Indianapolis","IN","46241","2205","MARION" 
"KROGER   J-086",-86.119522,39.875935,"2629 E 65th St","","Indianapolis","IN","46220","1507","MARION" 
"KROGER   J-500",-86.261299,39.796474,"5718 Crawfordsville Rd","","Indianapolis","IN","46224","3704","MARION" 
"Lee's Orient Foods",-86.214973,39.804058,"2660 Lafayette Rd","","Indianapolis","IN","46222","2144","MARION" 
"ALDI  13",-85.50779,40.900764,"450 Frontage Rd","","Huntington","IN","46750","9780","HUNTINGTON" 
"VILLAGE PANTRY 5586",-85.711105,40.099491,"1629 Raible Ave","","Anderson","IN","46011","3364","MADISON" 
"ALDI  12",-86.86937,39.671692,"65 Putnam Plz","","Greencastle","IN","46135","9418","PUTNAM" 
"Kroger J-138",-86.764664,40.756081,"916 N Main St","","Monticello","IN","47960","1501","WHITE" 
"KROGER   J-100",-86.042099,39.781742,"7101 E 10th St","","Indianapolis","IN","46219","4905","MARION" 
"Harrison Village Commissary",-85.994278,39.863056,"9702 E 59th St","Ste A","Indianapolis","IN","46216","2256","MARION" 
"Greensburg Frozen Foods",-85.488914,39.346352,"1023 N Ireland St","","Greensburg","IN","47240","1116","DECATUR" 
"BUSH FARM ENTERPRISES",-85.840782,39.223923,"7301 E 25th St","","Columbus","IN","47203","9193","BARTHOLOMEW" 
"FOOD 4 LESS 787",-87.487755,41.595665,"1724 165th St","","Hammond","IN","46320","2821","LAKE" 
"VILLAGE PANTRY 5565",-85.668694,40.263443,"124 N Park Ave","","Alexandria","IN","46001","","MADISON" 
"Marsh Supermarket 10",-86.027214,39.84634,"5104 N Franklin","","Indianapolis","IN","46226","","MARION" 
"Marsh Hometown Market 314",-86.122887,39.849388,"2302 E 53rd St","","Indianapolis","IN","46220","6402","MARION" 
"MARSH SUPERMARKET  72",-86.009369,39.797371,"2135 N Post Rd","","Indianapolis","IN","46219","1948","MARION" 
"MARSH SUPERMARKET  90",-86.185928,39.912102,"1435 W 86th St","","Indianapolis","IN","46260","2103","MARION" 
"Sanders Foods",-86.60334,41.06081,"858 N Plymouth Rd","","Winamac","IN","46996","1124","PULASKI" 
"FINGERHUT BAKERY INC",-86.621712,41.298416,"101 E Washington St","","Knox","IN","46534","1151","STARKE" 
"FINGERHUT BAKERY INC",-86.773849,41.216084,"119 Lane St","","North Judson","IN","46366","1219","STARKE" 
"Good Earth Natural Foods",-86.142975,39.870895,"6350 Guilford Ave","","Indianapolis","IN","46220","1792","MARION" 
"VILLAGE PANTRY 5411",-86.126724,39.868622,"2001 E 62nd St","","Indianapolis","IN","46220","2309","MARION" 
"Angelo's Inc",-86.145744,39.76379,"201 S College Ave","","Indianapolis","IN","46202","4005","MARION" 
"Whites Meat Market",-86.128395,40.418911,"46 W 400 S","","Kokomo","IN","46902","5262","HOWARD" 
"VILLAGE PANTRY 5496",-86.145859,39.92746,"9601 N College Ave","","Indianapolis","IN","46280","1627","HAMILTON" 
"Pay N Pakit",-85.806892,41.721615,"809 E Vistula St","","Bristol","IN","46507","8920","ELKHART" 
"KROGER   J-945",-85.982292,39.775307,"10450 E Washington St","","Indianapolis","IN","46229","2657","MARION" 
"Village Pantry 5374",-85.367439,40.172321,"2501 S Macedonia Ave","","Muncie","IN","47302","5435","DELAWARE" 
"ALDI  78",-86.05246,39.771667,"6691 E Washington St","","Indianapolis","IN","46219","6715","MARION" 
"MARSH SUPERMARKET  19",-86.135307,39.912609,"1440 E 86th St","","Indianapolis","IN","46240","1912","MARION" 
"VILLAGE PANTRY 5392",-86.027237,39.84745,"5190 N Franklin Rd","","Indianapolis","IN","46226","2050","MARION" 
"Dinner Bell Markets 233",-86.139618,39.725609,"2824 Shelby St","","Indianapolis","IN","46203","5233","MARION" 
"Gordon Food Service MP11",-85.164749,41.131069,"5831 Cross Creek Blvd","","Fort Wayne","IN","46818","1722","ALLEN" 
"Forks County Line Store 2",-85.577728,41.684586,"305 E North Village Dr","","Shipshewana","IN","46565","9187","LAGRANGE" 
"Hanford Packing Co Inc",-87.333595,41.173298,"11391 N St Rd 55","","Thayer","IN","46381","","NEWTON" 
"VILLAGE PANTRY 5461",-86.250153,39.742939,"1725 S Lynhurst Dr","","Indianapolis","IN","46241","4419","MARION" 
"VILLAGE PANTRY  5548",-86.149506,39.747841,"1402 S East St","","Indianapolis","IN","46225","1806","MARION" 
"Groceries by Joe",-86.515282,41.705669,"485 W Michigan St","","New Carlisle","IN","46552","8127","ST JOSEPH" 
"Circle K 815",-87.547974,37.95393,"1650 S Kentucky Ave","","Evansville","IN","47714","3464","VANDERBURGH" 
"CVS  6697",-86.497246,39.164288,"2701 E 3rd St","","Bloomington","IN","47401","5433","MONROE" 
"Marsh Hometown Market 89",-86.027435,40.282841,"899 E Jefferson St","","Tipton","IN","46072","8750","TIPTON" 
"Marden's Dairy Products",-85.702225,40.551418,"2550 W 10th St","","Marion","IN","46953","1017","GRANT" 
"MARSH SUPERMARKET  31",-85.677597,40.566559,"1013 N Forest Ave","","Marion","IN","46952","1825","GRANT" 
"VILLAGE PANTRY 5433",-85.693352,40.552528,"2204 W 9th St","","Marion","IN","46953","1109","GRANT" 
"VIKING FOODS",-86.027428,41.038746,"116 E Rochester St","","Akron","IN","46910","9271","FULTON" 
"SAVE A LOT #241",-85.894737,39.225288,"2540 Eastbrook Plz","","Columbus","IN","47201","3738","BARTHOLOMEW" 
"KROGER   J-857",-85.040894,41.06979,"821 Lincoln Hwy W","","New Haven","IN","46774","2139","ALLEN" 
"Jamison Meats",-85.11599,41.107899,"3423 N Anthony Blvd","","Fort Wayne","IN","46805","2233","ALLEN" 
"THORNTON OIL 83",-87.492706,37.967361,"701 S Green River Rd","","Evansville","IN","47715","4103","VANDERBURGH" 
"Schwans Home Service 104620",-86.474174,39.761829,"2700 E Main St","","Danville","IN","46122","9085","HENDRICKS" 
"Three Rivers Food Co-Op",-85.153503,41.089142,"1612 Sherman Blvd","","Fort Wayne","IN","46808","3250","ALLEN" 
"Nature's Cupboard",-86.861153,41.687485,"1806 E US Highway 20","","Michigan City","IN","46360","7596","LA PORTE" 
"VILLAGE PANTRY 5388",-86.513283,40.289658,"559 Delphi Ave","","Frankfort","IN","46041","","CLINTON" 
"WALGREENS  6434",-87.156075,40.928299,"550 S College Ave","","Rensselaer","IN","47978","3007","JASPER" 
"WALGREENS  6456",-86.916183,40.453388,"1000 Sagamore Pkwy W","","W Lafayette","IN","47906","1446","TIPPECANOE" 
"WALGREENS  6944",-86.127083,40.444988,"3608 S Lafountain St","","Kokomo","IN","46902","3809","HOWARD" 
"WALGREENS  6778",-86.122078,39.868172,"6191 N Keystone Ave","","Indianapolis","IN","46220","2423","MARION" 
"KROGER   J-879",-85.842903,41.587814,"209 Chicago Ave","","Goshen","IN","46526","2311","ELKHART" 
"KROGER   J-915",-85.966156,41.694592,"901 Johnson St","","Elkhart","IN","46514","3329","ELKHART" 
"KROGER J-886",-85.966133,41.659489,"130 W Hively Ave","","Elkhart","IN","46517","2113","ELKHART" 
"MARTIN'S SUPERMARKET  2",-86.003494,41.699009,"1200 N Nappanee St","","Elkhart","IN","46514","1732","ELKHART" 
"Martin's Super Market 6",-85.927208,41.637856,"3800 E Mishawaka Rd","","Elkhart","IN","46517","3540","ELKHART" 
"KROGER   J-906",-86.206573,39.912441,"2550 Lake Circle Dr","","Indianapolis","IN","46268","4220","MARION" 
"ALDI  57",-85.143318,41.11084,"3802 Lima Rd","","Fort Wayne","IN","46805","1029","ALLEN" 
"HANDI SPOT",-85.17672,40.742901,"616 Lancaster St","","Bluffton","IN","46714","1854","WELLS" 
"Gallions Super Market",-86.452805,38.654446,"963 S Maple St","","Orleans","IN","47452","9717","ORANGE" 
"Williamsport Food Basket",-87.290092,40.295555,"500 State Road 28 E","","Williamsport","IN","47993","1035","WARREN" 
"KROGER J-920",-85.381439,39.930912,"120 S MEMORIAL","","NEW CASTLE","IN","47362","","HENRY" 
"Walgreens 10529",-87.445816,41.638924,"2123 E Columbus Dr","","East Chicago","IN","46312","2831","LAKE" 
"STRACK & VAN TIL 8765",-87.432541,41.53894,"9632 Cline Ave","","Highland","IN","46322","3017","LAKE" 
"MARTIN'S SUPERMARKET 12",-86.109261,41.665836,"306 N BITTERSWEET","","MISHAWAKA","IN","46544","","ST JOSEPH" 
"VILLAGE PANTRY 5523",-86.124115,40.466305,"1718 Home Ave","","Kokomo","IN","46902","2342","HOWARD" 
"Van Tils",-87.465179,41.588387,"2635 169th St","","Hammond","IN","46323","1507","LAKE" 
"Annas Oriental Food Store",-85.758965,38.297195,"426 Kopp Ln","","Clarksville","IN","47129","2841","CLARK" 
"Strack & Van Til 8768",-87.470848,41.494476,"1515 Route 41","","Schererville","IN","46375","","LAKE" 
"STRACK & VAN TIL 8773",-87.364952,41.487587,"7201 Taft St","","Merrillville","IN","46410","3731","LAKE" 
"PAGE'S FOOD STORE",-87.125145,39.522469,"120 S Forest Ave","","Brazil","IN","47834","2605","CLAY" 
"Modoc Food Market",-84.939949,40.048695,"101 N Main","","Modoc","IN","47358","","RANDOLPH" 
"Marsh Hometown Market 6",-86.05854,39.771374,"6243 E Washington St","","Indianapolis","IN","46219","6611","MARION" 
"JEWEL 3096",-87.510788,41.56147,"716 Ridge Rd","","Munster","IN","46321","1612","LAKE" 
"JEWEL 3127",-87.507271,41.492786,"805 Joliet St","","Dyer","IN","46311","1920","LAKE" 
"Buck's Supermarket",-86.158707,39.721783,"3015 S Meridian St","","Indianapolis","IN","46217","3226","MARION" 
"K & E Market",-86.252831,38.647354,"40 E State Road 60","","Campbellsburg","IN","47108","9010","WASHINGTON" 
"KROGER   J-963",-86.31147,41.357853,"2001 N Michigan St","","Plymouth","IN","46563","1020","MARSHALL" 
"Macs Market",-86.312294,41.430035,"2083 Michigan Rd","","Plymouth","IN","46563","8433","MARSHALL" 
"WOODIES SUPERMARKET INC",-86.156082,41.446609,"116 N Bowen Ave","","Bremen","IN","46506","2008","MARSHALL" 
"CVS  4468",-86.082626,39.65213,"7915 S Emerson Ave Ste C","","Indianapolis","IN","46237","8557","MARION" 
"Patzs Market",-87.201111,41.331783,"800 Country Square Plz","","Hebron","IN","46341","8811","PORTER" 
"LAS PALMITAS",-87.271179,41.550957,"402 W 37th Ave","","Hobart","IN","46342","2008","LAKE" 
"VILLAGE PANTRY 5510",-86.140907,40.490856,"904 W Jefferson St","","Kokomo","IN","46901","4347","HOWARD" 
"KROGER   J-901",-86.310814,41.671745,"4526 W Western Ave","","South Bend","IN","46619","2302","ST JOSEPH" 
"KROGER   J-938",-86.167206,41.653378,"906 S Merrifield Ave","","Mishawaka","IN","46544","2807","ST JOSEPH" 
"KROGER   J-903",-86.231613,41.629471,"1217 E Ireland Rd","","South Bend","IN","46614","3448","ST JOSEPH" 
"KROGER  J-889",-86.196442,41.680706,"2330 Hickory Rd","","Mishawaka","IN","46545","3013","ST JOSEPH" 
"HARVEST SUPERMARKET 6",-85.669083,40.107147,"806 STATE ROAD 9 SOUTH","","ANDERSON","IN","46012","","MADISON" 
"ALDI  47",-85.491585,41.1679,"551 N Line St","","Columbia City","IN","46725","","WHITLEY" 
"MARTIN'S SUPERMARKET  4",-86.21534,41.660595,"314 N Ironwood Dr","","Mishawaka","IN","46544","1543","ST JOSEPH" 
"MARTIN'S SUPERMARKET  1",-86.27005,41.693924,"1302 Elwood Ave","","South Bend","IN","46628","2761","ST JOSEPH" 
"SAVE A LOT 269",-85.702995,38.311916,"1704 Allison Ln","","Jeffersonville","IN","47130","5807","CLARK" 
"GUTIERREZ MEXICAN BAKERY & MARKET",-85.834457,41.585621,"122 S Main St","","Goshen","IN","46526","3702","ELKHART" 
"WALGREENS #6455 06455",-86.356712,39.61655,"115 Fields St","","Mooresville","IN","46158","1492","MORGAN" 
"ALDI 78",-87.40036,41.289852,"1720 E Commercial Ave","","Lowell","IN","46356","2111","LAKE" 
"SAVE-A-LOT FOOD STORE",-86.679932,40.586052,"523 W Monroe St","","Delphi","IN","46923","1454","CARROLL" 
"Walmart  3529",-85.977783,39.859936,"10735 Pendleton Pike","","Indianapolis","IN","46236","2838","MARION" 
"O'MALIA  213",-86.158485,39.637302,"8904 S Meridian St","","Indianapolis","IN","46217","5031","MARION" 
"Marsh Hometown Market 303",-86.121765,39.649647,"8031 Madison Ave","","Indianapolis","IN","46227","6001","MARION" 
"A & K Gas & Mini Mart, Inc",-87.38076,41.603817,"3200 W 4th Ave","","Gary","IN","46406","1702","LAKE" 
"Schwans Home Service 104390",-87.207443,38.647839,"2436 E National Hwy","","Washington","IN","47501","9595","DAVIESS" 
"Wesselman's 9",-87.870781,37.940117,"440 Southwind Plz","","Mount Vernon","IN","47620","2209","POSEY" 
"WESSELMAN'S WEINBACH 4",-87.525154,37.979198,"2026 Center Dr","","Evansville","IN","47711","6002","VANDERBURGH" 
"7-Eleven 18316",-86.234985,41.655109,"1827 Miami St","","South Bend","IN","46613","2844","ST JOSEPH" 
"Gills Marathon 1",-86.270439,39.82914,"4060 N High School Rd","","Indianapolis","IN","46254","2750","MARION" 
"LA ALTENA, INC",-86.515121,40.281639,"352 W Washington St","","Frankfort","IN","46041","1861","CLINTON" 
"TRADER JOE'S  670",-86.212929,39.911888,"2902 W 86th St","","Indianapolis","IN","46268","5900","MARION" 
"TRADER JOE'S  671",-86.075172,39.904827,"5473 E 82nd St","","Indianapolis","IN","46250","1518","MARION" 
"WESSELMAN'S SONNTAG 8",-87.608055,37.984711,"700 N Sonntag Ave","","Evansville","IN","47712","6744","VANDERBURGH" 
"MISS MARGUERITE'S PRODUCE CO",-85.874382,38.441074,"16011 State Road 60","","Borden","IN","47106","8636","CLARK" 
"Freedom Express 3",-86.117508,41.295486,"211 W Center St","","Bourbon","IN","46504","1160","MARSHALL" 
"FREEDOM EXPRESS 4",-85.701134,41.345112,"750 STATE ROAD 13","","N. WEBSTER","IN","46555","","KOSCIUSKO" 
"FREEDOM EXPRESS  1",-86.047203,41.278492,"109 W State St","","Etna Green","IN","46524","9776","KOSCIUSKO" 
"Spencer Save-A-Lot",-86.784378,39.288406,"42 Bob Babbs Dr","","Spencer","IN","47460","","OWEN" 
"FREEDOM EXPRESS 2",-85.846313,41.238117,"801 E Center St","","Warsaw","IN","46580","3326","KOSCIUSKO" 
"HOA HUNG ORIENTAL GROCERY",-85.138222,41.067974,"1940 S Calhoun St","","Fort Wayne","IN","46802","5260","ALLEN" 
"ABC Grocery",-87.508873,41.619251,"5121 S Calumet Ave","","Hammond","IN","46320","1302","LAKE" 
"Schnucks Green River 728",-87.492203,38.010132,"3501 N Green River Rd","","Evansville","IN","47715","1347","VANDERBURGH" 
"FREMONT VILLAGE FOODS",-84.932915,41.730732,"104 S Wayne St","","Fremont","IN","46737","2088","STEUBEN" 
"CVS  2387",-86.177902,41.724045,"130 E Cleveland Rd","","Granger","IN","46530","5620","ST JOSEPH" 
"CVS  6473",-86.113403,41.753502,"12544 State Road 23","","Granger","IN","46530","6873","ST JOSEPH" 
"CVS 6527",-85.064301,41.134823,"6200 Saint Joe Center Rd","","Fort Wayne","IN","46835","2506","ALLEN" 
"CVS 6906",-87.150902,40.936821,"107 N Cullen St","","Rensselaer","IN","47978","2643","JASPER" 
"CVS  6912",-87.455261,41.377239,"9905 W 133rd Ave","","Cedar Lake","IN","46303","8519","LAKE" 
"UNIVERSITY MARATHON SOUTH",-86.250313,41.629028,"111 E Ireland Rd","","South Bend","IN","46614","2651","ST JOSEPH" 
"Nancy's Mexican Grocery",-86.87899,40.862839,"102 E 4th St","","Monon","IN","47959","","WHITE" 
"Walmart  5025",-85.01004,41.130878,"10420 Maysville Rd","","Fort Wayne","IN","46835","9762","ALLEN" 
"ALDI 74",-86.034935,39.925449,"9505 Uptown Dr","","Indianapolis","IN","46256","1040","MARION" 
"Aunt Millie's Bakery Outlet 11",-85.19149,41.112408,"4001 Kraft Pkwy","","Fort Wayne","IN","46808","4441","ALLEN" 
"Speedway 8335",-87.508965,41.58847,"6845 Calumet Ave","","Hammond","IN","46324","1645","LAKE" 
"Speedway 8305",-87.508736,41.628674,"4705 S Calumet Ave","","Hammond","IN","46327","1611","LAKE" 
"Speedway 8332",-87.461594,41.57935,"7345 Kennedy Ave","","Hammond","IN","46323","2648","LAKE" 
"CVS 3195",-86.534698,39.175976,"1000 N College Ave","","Bloomington","IN","47404","3550","MONROE" 
"THORNTON'S 401",-86.045174,39.827709,"7020 Pendleton Pike","","Lawrence","IN","46226","5128","MARION" 
"CVS 6735",-86.92173,38.913094,"Rte 6 US 231 S","","Bloomfield","IN","47424","","GREENE" 
"CVS  3297",-86.063438,39.695572,"4935 S Arlington Ave","","Indianapolis","IN","46237","3516","MARION" 
"Rite Aid 4653",-85.899399,38.315804,"810 Highlander Point Dr","","Floyds Knobs","IN","47119","9470","FLOYD" 
"Rite Aid 4654",-85.769081,38.379917,"7505 State Road 311","","Sellersburg","IN","47172","1815","CLARK" 
"Rite Aid 3547",-85.670914,38.452736,"9616 Highway 403","","Charlestown","IN","47111","8902","CLARK" 
"Rite Aid 7725",-85.801079,38.29594,"2022 E Spring St","","New Albany","IN","47150","1665","FLOYD" 
"Rite Aid 4657",-85.725441,38.300331,"1665 E 10th St","","Jeffersonville","IN","47130","6276","CLARK" 
"Rite Aid 3530",-86.100014,38.597118,"803 S Main St","","Salem","IN","47167","1043","WASHINGTON" 
"Rite Aid 4652",-86.095291,38.316517,"1673 Highway 64 NE","","New Salisbury","IN","47161","8439","HARRISON" 
"VILLAGE PANTRY 5569",-86.02697,39.8251,"3760 N Franklin Rd","","Indianapolis","IN","46226","5900","MARION" 
"Kroger 406",-85.208275,39.314362,"1034 State Road 229","","Batesville","IN","47006","6808","RIPLEY" 
"WYS Grant Mobil",-87.356201,41.58075,"2081 Grant St","","Gary","IN","46404","3056","LAKE" 
"Papa Murphy's Take & Bake Pizza 027",-86.038887,39.959911,"11815 Allisonville Rd","","Fishers","IN","46038","2313","HAMILTON" 
"Hucks 339",-86.955368,38.298927,"601 N Main St","","Huntingburg","IN","47542","1043","DUBOIS" 
"Hucks 350",-86.941208,38.39159,"555 Hoffman Rd","","Jasper","IN","47546","2674","DUBOIS" 
"Hucks 338",-87.567268,38.637386,"2816 N 6th St","","Vincennes","IN","47591","3627","KNOX" 
"Hucks 337",-87.492218,38.01363,"3951 N Green River Rd","","Evansville","IN","47715","1339","VANDERBURGH" 
"ALDI 34",-85.71225,38.326698,"3131 E 10th St","","Jeffersonville","IN","47130","7222","CLARK" 
"PAVEY GROCERY - LAUREL",-85.214417,39.475487,"PO Box 202","","Laurel","IN","47024","0202","FRANKLIN" 
"Van's Fish Market",-86.232346,39.821278,"3654 Lafayette Rd","","Indianapolis","IN","46222","1109","MARION" 
"Papa Murphy's Take N' Bake Pizza",-86.132042,39.679409,"6010 Madison Ave","","Indianapolis","IN","46227","4751","MARION" 
"Tandy's IGA Foodliner",-84.851074,38.95433,"524 N High St","","Rising Sun","IN","47040","9362","OHIO" 
"TANDY'S IGA MARKET",-84.899055,39.054832,"201 3rd St","","Aurora","IN","47001","1387","DEARBORN" 
"MARSH  37",-86.002708,39.99839,"14450 Mundy Dr","","Noblesville","IN","46060","7222","HAMILTON" 
"Sunoco-Sunmart",-86.202705,39.80946,"2950 Cold Spring Rd","","Indianapolis","IN","46222","2204","MARION" 
"Circle K 118",-85.67038,38.453777,"1075 Market St","","Charlestown","IN","47111","1932","CLARK" 
"Walgreens 3502",-85.042572,41.069744,"907 Lincoln Hwy W","","New Haven","IN","46774","2141","ALLEN" 
"RC's Corner Cupboard",-86.76281,40.753223,"733 N Main St","","Monticello","IN","47960","1755","WHITE" 
"Good To Go 60",-86.89212,41.082729,"403 N US Highway 421","","Medaryville","IN","47957","8001","PULASKI" 
"CALUMET BAKERY",-87.493965,41.679298,"1446 119th St","","Whiting","IN","46394","1734","LAKE" 
"FISK GROCERY & HARDWARE",-84.826797,38.838478,"2794 Main St","","Patriot","IN","47038","9712","SWITZERLAND" 
"East Chicago Fresh Meats & Produce",-87.444962,41.640881,"3940 Main St","","East Chicago","IN","46312","2418","LAKE" 
"Walmart  2786",-86.355553,39.763508,"9500 E US Highway 36","","Avon","IN","46123","7366","HENDRICKS" 
"WALGREENS  7676",-86.423729,39.409027,"1900 S Ohio St","","Martinsville","IN","46151","3322","MORGAN" 
"WALGREENS  7031",-86.325966,39.763737,"9240 Rockville Rd","","Indianapolis","IN","46234","2558","MARION" 
"Walmart  566",-87.305489,38.051174,"1115 American Way","","Boonville","IN","47601","8604","WARRICK" 
"ROCHESTER MEATS & DELI",-86.204842,41.063915,"901 E 9th St","","Rochester","IN","46975","1908","FULTON" 
"RICKERS 23",-85.680771,40.107929,"114 W 8th St","","Anderson","IN","46016","1411","MADISON" 
"LUCKY STOP",-85.82666,38.290936,"800 State St","","New Albany","IN","47150","4738","FLOYD" 
"Save A Lot 24348",-87.156143,40.93047,"396 S College Ave","","Rensselaer","IN","47978","3088","JASPER" 
"Walmart  5372",-87.509567,37.957138,"3430 Taylor Ave","","Evansville","IN","47714","0755","VANDERBURGH" 
"Speedway 6663",-87.197594,41.55061,"5620 US Highway 6","And Swanson Rd","Portage","IN","46368","4840","PORTER" 
"Speedway 7524",-87.124352,41.549652,"796 N State Road 149","","Valparaiso","IN","46385","8533","PORTER" 
"Convenient Food Mart",-86.32193,39.778748,"9100 W 10th St","","Indianapolis","IN","46234","2005","MARION" 
"Papa Murphy's Take and Bake Pizza",-86.221077,39.911804,"3512 W 86th St","","Indianapolis","IN","46268","1992","MARION" 
"LUCKY STOP",-86.895721,41.705128,"1912 Franklin St","","Michigan City","IN","46360","4533","LA PORTE" 
"JAY C  56",-86.993134,38.842583,"309 W Main St","","Odon","IN","47562","1219","DAVIESS" 
"FATEH, INC.",-86.896164,41.705833,"1811 Franklin St","","Michigan City","IN","46360","4503","LA PORTE" 
"WALGREENS  7443",-87.416374,39.423664,"3603 S US Highway 41","","Terre Haute","IN","47802","4103","VIGO" 
"Speedway 7519",-87.221428,41.574451,"5011 Central Ave","","Portage","IN","46368","2729","PORTER" 
"Speedway 8333",-87.266449,41.597019,"750 S Lake St","","Gary","IN","46403","2915","LAKE" 
"WALGREENS  4592",-86.108788,39.606277,"700 US Highway 31 S","","Greenwood","IN","46143","2401","JOHNSON" 
"DOLLAR GENERAL 2175",-84.937378,40.819111,"1023 S 13th St","","Decatur","IN","46733","1807","ADAMS" 
"DOLLAR GENERAL 2777",-84.949265,40.657833,"104 E Main St","","Berne","IN","46711","1548","ADAMS" 
"DOLLAR GENERAL  2810",-85.0998,41.097359,"3121 E State Blvd","","Fort Wayne","IN","46805","4738","ALLEN" 
"Dollar General 4845",-85.058838,41.101437,"6414 E State Blvd","","Fort Wayne","IN","46815","7025","ALLEN" 
"DOLLAR GENERAL 3725",-86.515083,40.546955,"705 E Columbia St","","Flora","IN","46929","1410","CARROLL" 
"DOLLAR GENERAL  2715",-85.071953,41.366661,"1007C W 7th St","","Auburn","IN","46706","","DE KALB" 
"DOLLAR GENERAL  131",-85.675476,40.551723,"1011 S Baldwin Ave","","Marion","IN","46953","1410","GRANT" 
"DOLLAR GENERAL  1514",-86.125885,40.433506,"420 E Center Rd","","Kokomo","IN","46902","5321","HOWARD" 
"DOLLAR GENERAL  4707",-87.119774,41.187538,"3898 W State Road 10","","Wheatfield","IN","46392","9209","JASPER" 
"Dollar General 6129",-85.850235,41.409363,"106 S Higbee St","","Milford","IN","46542","9262","KOSCIUSKO" 
"DOLLAR GENERAL  7509",-84.921417,40.83173,"240 E Monroe St","","Decatur","IN","46733","1702","ADAMS" 
"DOLLAR GENERAL  3765",-85.018784,41.216614,"14550 Amstutz Rd","","Leo","IN","46765","9605","ALLEN" 
"Dollar General 9572",-84.856087,41.127201,"21905 Hickory St","","Woodburn","IN","46797","4611","ALLEN" 
"DOLLAR GENERAL  3985",-86.681801,40.584301,"619 W Franklin St","","Delphi","IN","46923","1410","CARROLL" 
"DOLLAR GENERAL  3333",-86.158279,40.487438,"2130 W Sycamore St","","Kokomo","IN","46901","4122","HOWARD" 
"Dollar General 7933",-87.272324,41.144485,"11802 W SR 10","","Demotte","IN","46310","8536","JASPER" 
"DOLLAR GENERAL  7880",-85.705238,41.191879,"521 S First St","","Pierceton","IN","46562","9200","KOSCIUSKO" 
"DOLLAR GENERAL  3811",-85.192017,41.072044,"3906 W Jefferson Blvd","","Fort Wayne","IN","46804","6812","ALLEN" 
"DOLLAR GENERAL 2607",-87.318497,40.614754,"406 S Jackson Ave","","Fowler","IN","47944","1454","BENTON" 
